id,class_url,description
821,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/osgi/signedcontent/SignedContent.html,A SignedContent object represents content which may be signed. A  SignedContentFactory is used to create signed content objects.    A SignedContent object is intended to provide information about   the signers of the content_ and cannot be used to access the actual data of the content.      This interface is not intended to be implemented by clients.    Since:  3.4  Restriction:  This interface is not intended to be implemented by clients.    
822,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/layout/FillLayout.html,extends Layout FillLayout is the simplest layout class. It lays out   controls in a single row or column_ forcing them to be the same size.     Initially_ the controls will all be as tall as the tallest control_   and as wide as the widest. FillLayout does not wrap_   but you can specify margins and spacing. You might use it to   lay out buttons in a task bar or tool bar_ or to stack checkboxes   in a Group. FillLayout can also be used   when a Composite only has one child. For example_   if a Shell has a single Group child_   FillLayout will cause the Group to   completely fill the Shell (if margins are 0).      Example code: first a FillLayout is created and  its type field is set_ and then the layout is set into the   Composite. Note that in a FillLayout_  children are always the same size_ and they fill all available space.    FillLayout fillLayout = new FillLayout();  fillLayout.type = SWT.VERTICAL;  shell.setLayout(fillLayout);      See Also:  SWT Example: LayoutExample_  Sample code and further information    
823,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/preferences/IPreferencesService.html,The preference service provides facilities for dealing with the default scope  precedence lookup order_ querying the preference store for values using this order_  accessing the root of the preference store node hierarchy_ and importing/exporting  preferences.    The default-default preference search look-up order as defined by the platform  is: project_ instance_ configuration_ default.    This interface is not intended to be implemented by clients.    Since:  3.0  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    
824,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/about/InstallationPage.html,"Interface for a page in a multi-page dialog.    
Minimal interface to a message provider. Used for dialog pages which can  provide a message with an icon.  Since:  2.0    
extends DialogPage Abstract base implementation for an installation dialog page.    Clients should extend this class and include the name of the subclass in an  extension contributed to the workbench's installation pages extension point  (named ""org.eclipse.ui.installationPages""). For example_ the  plug-in's XML markup might contain:      <extension point=""org.eclipse.ui.installationPages"">  <page id=""com.example.myplugin.installInfo""  name=""Example Details""  class=""com.example.myplugin.MyInstallationPage"" />  </extension>        Since:  3.5    "
825,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/ISelectionListener.html,extends EventListener Interface for listening to selection changes.    This interface may be implemented by clients.    See Also:  ISelectionService.addSelectionListener(ISelectionListener)_  ISelectionService.addSelectionListener(String_ ISelectionListener)_  INullSelectionListener    
826,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/dialogs/IWorkingSetEditWizard.html,"Interface for a wizard. A wizard maintains a list of wizard pages_  stacked on top of each other in card layout fashion.    The class Wizard provides an abstract implementation  of this interface. However_ clients are also free to implement this   interface if Wizard does not suit their needs.    See Also:  Wizard    
extends IWizard A working set edit wizard allows editing a working set using  the IWorkingSetPage associated with the working set.  See the org.eclipse.ui.workingSets extension point for details.    Use org.eclipse.ui.IWorkingSetManager#createWorkingSetEditWizard(IWorkingSet)  to create an instance of this wizard.      This interface is not intended to be implemented by clients.    Since:  2.1  See Also:  IWorkingSetManager  Restriction:  This interface is not intended to be implemented by clients.    "
827,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/dialogs/IWorkingSetPage.html,"Interface for a page in a multi-page dialog.    
extends IDialogPage Interface for a wizard page.    The class WizardPage provides an abstract implementation  of this interface. However_ clients are also free to implement this   interface if WizardPage does not suit their needs.      
extends IWizardPage A working set page allows the user to edit an existing   working set and create a new working set.    Clients should implement this interface and include the   name of their class in an extension contributed to the   workbench's working set extension point   (named ""org.eclipse.ui.workingSets"") if they   want to provide a special wizard page for a particular   working set element type.      Clients implementing this interface may subclass from   org.eclipse.jface.wizard.WizardPage.    Since:  2.0    "
828,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/dialogs/IWorkingSetNewWizard.html,"Interface for a wizard. A wizard maintains a list of wizard pages_  stacked on top of each other in card layout fashion.    The class Wizard provides an abstract implementation  of this interface. However_ clients are also free to implement this   interface if Wizard does not suit their needs.    See Also:  Wizard    
extends IWizard A working set new wizard allows creating new working sets using  a plug-in specific working set page.    Use org.eclipse.ui.IWorkingSetManager#createWorkingSetNewWizard(String[] workingSetIds)  to create an instance of this wizard.      This interface is not intended to be implemented by clients.    Since:  3.1  See Also:  IWorkingSetManager_  IWorkingSetPage  Restriction:  This interface is not intended to be implemented by clients.    "
829,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IWorkingSetUpdater.html,An IWorkingSetUpdater can be used to dynamically update  the content of a working set.     A working set updater manages a set of working sets. It is contributed  via the attribute updaterClass of the   org.eclipse.ui.workingSets extension point. Extensions of this  extension point must therefore implement this interface.      API under construction and subject to change at any time.    Since:  3.1    
830,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IWorkingSetElementAdapter.html, Interface that describes a mechanism that may be provided by working set  extensions to help manage the addition of elements to working sets. Instances  of this class are capable of transforming possible working set content into  the most applicable form.        Usage of this interface is achieved via the elementAdapterClass  attribute of the org.eclipse.ui.workingSets extension point.  Usage of this interface in org.eclipse.ui.workingSets  extensions is optional.    Since:  3.3    
831,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/actions/WorkingSetFilterActionGroup.html,extends ActionGroup Adds working set filter actions (set / clear / edit)  Since:  2.1    
832,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/commands/CommandEvent.html,extends AbstractNamedHandleEvent An instance of this class describes changes to an instance of  Command.    This class is not intended to be extended by clients.    Since:  3.1  See Also:  ICommandListener.commandChanged(CommandEvent)    
833,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/ICommandImageService.html," The interface that should be implemented by services that make themselves  available through the IAdaptable mechanism. This is the  interface that drives the majority of services provided at the workbench  level.      A service has life-cycle. When the constructor completes_ the service must be  fully functional. When it comes time for the service to go away_ then the  service will receive a dispose() call. At this point_ the service  must release all resources and detach all listeners. A service can only be  disposed once; it cannot be reused.      This interface has nothing to do with OSGi services.      This interface can be extended or implemented by clients.    Since:  3.2    
extends IDisposable  Provides a look-up facility for images associated with commands.      The type of an image indicates the state of the associated command  within the user interface. The supported types are: TYPE_DEFAULT  (to be used for an enabled command)_ TYPE_DISABLED (to be used  for a disabled command) and TYPE_HOVER (to be used for an  enabled command over which the mouse is hovering).      The style of an image is an arbitrary string used to distinguish  between sets of images associated with a command. For example_ a command may  appear in the menus as the default style. However_ in the toolbar_ the  command is simply the default action for a toolbar drop down item. As such_  perhaps a different image style is appropriate. The classic case is the ""Run  Last Launched"" command_ which appears in the menu and the toolbar_ but with  different icons in each location.      We currently support a default image style (none) and an image style of  IMAGE_STYLE_TOOLBAR.    Since:  3.4  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
834,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IActionBars2.html,"Used by a part to access its menu_ toolbar_ and status line managers.     Within the workbench each part_ editor or view_ has a private set of action  bars. This set_ which contains a menu_ toolbar_ and status line_ appears  in the local toolbar for a view and in the window for an editor. The view  may provide an implementation for pre-existing actions or add new actions to  the action bars.    In a workbench window there are a number of actions which are applicable to  all parts. Some common examples are CUT_ COPY and   PASTE. These actions_ known as ""global actions""_ are contributed to   the workbench window by the window itself and shared by all parts. The  presentation is owned by the window. The implementation is delegated to the  active part.     To participate in the global action design an IWorkbenchPart should   register a handler for each global action which is implemented by the part. This   can be done by calling setGlobalActionHandler. For convenience_ the   standard global actions are defined in   org.eclipse.ui.IWorkbenchActionConstants.     Additional work is required for the Delete global action. In  this case the accelerator is defined in the menu item text but is not hooked   on the window. This is to support text editors where the Delete   key is functional even when the Delete action is disabled (no text   is selected). An implementation for this accelerator must be defined locally_   in each part_ by listening for Delete key events.    A part may also contribute new actions to the action bars as required. To do  this_ call getMenuManager_ getToolBarManager_ or  getStatusLineManager as appropriate to get the action target.  Add the action(s) to the target and call update to commit  any changes to the underlying widgets.    This interface is not intended to be implemented by clients.    Restriction:  This interface is not intended to be implemented by clients.    
extends IActionBars Interface extention to IActionBars that provides an additional  cool bar manager.  Since:  3.0  Restriction:  This interface is not intended to be implemented by clients.    "
835,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/action/SubMenuManager.html,"A contribution item represents a contribution to a shared UI resource such as a  menu or tool bar. More generally_ contribution items are managed by a contribution  manager.  For instance_ in a tool bar a contribution item is a tool bar button or a separator.  In a menu bar a contribution item is a menu_ and in a menu a contribution item   is a menu item or separator.    A contribution item can realize itself in different SWT widgets_ using the different   fill methods. The same type of contribution item can be used with a   MenuBarManager_ ToolBarManager_ CoolBarManager_   or a StatusLineManager.      This interface is internal to the framework; it should not be implemented outside  the framework.    See Also:  IContributionManager  Restriction:  This interface is not intended to be implemented by clients.    
A contribution manager organizes contributions to such UI components  as menus_ toolbars and status lines.    A contribution manager keeps track of a list of contribution  items. Each contribution item may has an optional identifier_ which can be used  to retrieve items from a manager_ and for positioning items relative to  each other. The list of contribution items can be subdivided into named groups   using special contribution items that serve as group markers.      The IContributionManager interface provides general  protocol for adding_ removing_ and retrieving contribution items.  It also provides convenience methods that make it convenient  to contribute actions. This interface should be implemented  by all objects that wish to manage contributions.      There are several implementions of this interface in this package_  including ones for menus (MenuManager)_  tool bars (ToolBarManager)_  and status lines (StatusLineManager).      
extends IContributionManager_ IContributionItem The IMenuManager interface provides protocol for managing  contributions to a menu bar and its sub menus.  An IMenuManager is also an IContributionItem_  allowing sub-menus to be nested in parent menus.    This interface is internal to the framework; it should not be implemented outside  the framework.      This package provides a concrete menu manager implementation_  MenuManager.    Restriction:  This interface is not intended to be implemented by clients.    
extends SubContributionManager implements IMenuManager A SubMenuManager is used to define a set of contribution  items within a parent manager. Once defined_ the visibility of the entire set can   be changed as a unit.    A client may ask for and make additions to a submenu. The visibility of these items  is also controlled by the visibility of the SubMenuManager.      "
836,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/action/SubToolBarManager.html,"A contribution manager organizes contributions to such UI components  as menus_ toolbars and status lines.    A contribution manager keeps track of a list of contribution  items. Each contribution item may has an optional identifier_ which can be used  to retrieve items from a manager_ and for positioning items relative to  each other. The list of contribution items can be subdivided into named groups   using special contribution items that serve as group markers.      The IContributionManager interface provides general  protocol for adding_ removing_ and retrieving contribution items.  It also provides convenience methods that make it convenient  to contribute actions. This interface should be implemented  by all objects that wish to manage contributions.      There are several implementions of this interface in this package_  including ones for menus (MenuManager)_  tool bars (ToolBarManager)_  and status lines (StatusLineManager).      
extends IContributionManager The IToolBarManager interface provides protocol for managing  contributions to a tool bar. It extends IContributionManager  but does not declare any new members; it exists only to increase the  readability of code using tool bars.    This package also provides a concrete tool bar manager implementation_  ToolBarManager.      
extends SubContributionManager implements IToolBarManager A SubToolBarManager monitors the additional and removal of   items from a parent manager so that visibility of the entire set can be changed as a  unit.    "
837,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IPropertyListener.html,Interface for listening for property changes on an object.    This interface may be implemented by clients.    See Also:  IWorkbenchPart.addPropertyListener(org.eclipse.ui.IPropertyListener)    
838,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/contexts/IContextActivation.html,extends org.eclipse.ui.internal.services.IEvaluationResultCache  A token representing the activation of a context. This token can later be  used to cancel that activation. Without this token_ then context will only  become inactive if the component in which the context was activated is  destroyed.      This interface is not intended to be implemented or extended by clients.    Since:  3.1  See Also:  ISources_  ISourceProvider    
839,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/action/SubContributionItem.html,"A contribution item represents a contribution to a shared UI resource such as a  menu or tool bar. More generally_ contribution items are managed by a contribution  manager.  For instance_ in a tool bar a contribution item is a tool bar button or a separator.  In a menu bar a contribution item is a menu_ and in a menu a contribution item   is a menu item or separator.    A contribution item can realize itself in different SWT widgets_ using the different   fill methods. The same type of contribution item can be used with a   MenuBarManager_ ToolBarManager_ CoolBarManager_   or a StatusLineManager.      This interface is internal to the framework; it should not be implemented outside  the framework.    See Also:  IContributionManager  Restriction:  This interface is not intended to be implemented by clients.    
extends Object implements IContributionItem A SubContributionItem is a wrapper for an IContributionItem.   It is used within a SubContributionManager to control the visibility  of items.    This class is not intended to be subclassed.    Restriction:  This class is not intended to be subclassed by clients.    "
840,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IActivityManagerListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IActivityManager.    This interface may be implemented by clients.    Since:  3.0  See Also:  IActivityManager.addActivityManagerListener(IActivityManagerListener)_  IActivityManager.removeActivityManagerListener(IActivityManagerListener)    
841,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IActivityListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IActivity.    This interface may be implemented by clients.    Since:  3.0  See Also:  IActivity.addActivityListener(IActivityListener)_  IActivity.removeActivityListener(IActivityListener)    
842,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ActivityEvent.html,extends Object An instance of this class describes changes to an instance of   IActivity. This class does not give details as to the   specifics of a change_ only that the given property on the source object has   changed.    This class is not intended to be extended by clients.    Since:  3.0  See Also:  IActivityListener.activityChanged(ActivityEvent)    
843,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ICategoryListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of ICategory.      This interface may be implemented by clients.    Since:  3.0  See Also:  ICategory.addCategoryListener(ICategoryListener)_  ICategory.removeCategoryListener(ICategoryListener)    
844,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/CategoryEvent.html,extends Object An instance of this class describes changes to an instance of   ICategory. This class does not give details as to the   specifics of a change_ only that the given property on the source object has   changed.      This class is not intended to be extended by clients.    Since:  3.0  See Also:  ICategoryListener.categoryChanged(CategoryEvent)    
845,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IIdentifierListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IIdentifier.    This interface may be implemented by clients.    Since:  3.0  See Also:  IIdentifier.addIdentifierListener(IIdentifierListener)_  IIdentifier.removeIdentifierListener(IIdentifierListener)    
846,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IdentifierEvent.html,extends Object An instance of this class describes changes to an instance of   IIdentifier. This class does not give details as to the   specifics of a change_ only that the given property on the source object has   changed.      This class is not intended to be extended by clients.    Since:  3.0  See Also:  IIdentifierListener.identifierChanged(IdentifierEvent)    
847,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ICategory.html,extends Comparable An instance of this interface is a category as defined by the extension  point org.eclipse.ui.activities.    An instance of this interface can be obtained from an instance of   IActivityManager for any identifier_ whether or not a category   with that identifier is defined in the extension registry.      The handle-based nature of this API allows it to work well with runtime  plugin activation and deactivation_ which can cause dynamic changes to the  extension registry.      This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IActivityManager  Restriction:  This interface is not intended to be implemented by clients.    
848,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ICategoryActivityBinding.html,extends Comparable An instance of this interface represents a binding between a category and an  activity.      This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IActivity_  ICategory  Restriction:  This interface is not intended to be implemented by clients.    
849,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ITriggerPointAdvisor.html,The trigger point advisor is a mechanism provided by the workbench that is  consulted whenever code that is considered a trigger point is hit. It is the  role of the advisor to determine what_ if any_ activities should be enabled  as a consequence of this action. The advisor also has the option of vetoing  the operation.  Since:  3.1  See Also:  ITriggerPoint  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    
850,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IActivity.html,extends Comparable An instance of this interface is an activity as defined by the extension  point org.eclipse.ui.activities.      An instance of this interface can be obtained from an instance of   IActivityManager for any identifier_ whether or not an activity   with that identifier is defined in the extension registry.        The handle-based nature of this API allows it to work well with runtime  plugin activation and deactivation_ which can cause dynamic changes to the  extension registry. A client may get an IActivity handle that   is currently undefined (isDefined() equals false) and   listen for it to become defined.        This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IActivityManager  Restriction:  This interface is not intended to be implemented by clients.    
851,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IActivityRequirementBinding.html,extends Comparable An instance of this interface represents a binding between two activities.  The relationship can be interpreted as 'activity needs requiredActivity to   be enabled'.  Enablement of the activity requires enablement of the required activity.       This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IActivity  Restriction:  This interface is not intended to be implemented by clients.    
852,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IActivityPatternBinding.html,extends Comparable An instance of this interface represents a binding between an activity and a  regular expression pattern. It's typically unnecessary to use this interface   directly. Rather_ clients wishing to test strings against activity patterns  should use instances of IIdentifier.    This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IActivity_  IIdentifier_  IActivityManager.getIdentifier(String)  Restriction:  This interface is not intended to be implemented by clients.    
853,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/services/IEvaluationReference.html,extends org.eclipse.ui.internal.services.IEvaluationResultCache A token representing a core expression and property change listener currently  working in the IEvaluationService.  Since:  3.4  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    
854,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/IMutableActivityManager.html,"An instance of this interface allows clients to manage activities_ as  defined by the extension point org.eclipse.ui.activities.    This interface is not intended to be extended or implemented by clients.    Since:  3.0  Restriction:  This interface is not intended to be implemented by clients.    
extends IActivityManager An instance of this interface allows clients to manage activities_ as  defined by the extension point org.eclipse.ui.activities.    This interface extends IActivityManager by granting the ability   to alter the set of currently enabled activities.      This interface is not intended to be extended or implemented by clients.    Since:  3.0  Restriction:  This interface is not intended to be implemented by clients.    "
855,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/activities/ITriggerPointManager.html,Contains a collection of known trigger points. An instance of this class may  be obtained from  IWorkbenchActivitySupport.getTriggerPointManager().    This interface is not intended to be extended or implemented by clients.    Since:  3.1  See Also:  ITriggerPoint  Restriction:  This interface is not intended to be implemented by clients.    
856,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/application/WorkbenchAdvisor.html,extends Object Public base class for configuring the workbench.    Note that the workbench advisor object is created in advance of creating the  workbench. However_ by the time the workbench starts calling methods on this  class_ PlatformUI.getWorkbench is guaranteed to have been  properly initialized.      Example of creating and running a workbench (in an  IPlatformRunnable):        public class MyApplication implements IPlatformRunnable {  public Object run(Object args) {  WorkbenchAdvisor workbenchAdvisor = new MyWorkbenchAdvisor();  Display display = PlatformUI.createDisplay();  int returnCode = PlatformUI.createAndRunWorkbench(display_ workbenchAdvisor);  if (returnCode == PlatformUI.RETURN_RESTART) {  return IPlatformRunnable.EXIT_RESTART;  } else {  return IPlatformRunnable.EXIT_OK;  }  }            An application should declare a subclass of WorkbenchAdvisor  and override methods to configure the workbench to suit the needs of the  particular application.      The following advisor methods are called at strategic points in the  workbench's lifecycle (all occur within the dynamic scope of the call to  PlatformUI.createAndRunWorkbench):    initialize - called first; before any windows; use to  register things  preStartup - called second; after initialize but before  first window is opened; use to temporarily disable things during startup or  restore  postStartup - called third; after first window is opened;  use to reenable things temporarily disabled in previous step  postRestore - called after the workbench and its windows  has been recreated from a previously saved state; use to adjust the restored  workbench  preWindowOpen - called as each window is being opened;  use to configure aspects of the window other than actions bars   fillActionBars - called after preWindowOpen  to configure a window's action bars  postWindowRestore - called after a window has been  recreated from a previously saved state; use to adjust the restored window  postWindowCreate - called after a window has been  created_ either from an initial state or from a restored state; used to  adjust the window  openIntro - called immediately before a window is opened  in order to create the introduction component_ if any.  postWindowOpen - called after a window has been opened;  use to hook window listeners_ etc.  preWindowShellClose - called when a window's shell is  closed by the user; use to pre-screen window closings  eventLoopException - called to handle the case where the  event loop has crashed; use to inform the user that things are not well  eventLoopIdle - called when there are currently no more  events to be processed; use to perform other work or to yield until new  events enter the queue  preShutdown - called immediately prior to workbench  shutdown before any windows have been closed; allows the advisor to veto the  shutdown  postShutdown - called last; after event loop has  terminated and all windows have been closed; use to deregister things  registered during initialize    Since:  3.0    
857,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/ISchemeListener.html, An instance of ISchemeListener can be used by clients to  receive notification of changes to one or more instances of  IScheme.      This interface may be implemented by clients.    Since:  3.1  See Also:  Scheme.addSchemeListener(ISchemeListener)_  Scheme.removeSchemeListener(ISchemeListener)_  SchemeEvent    
858,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/BindingManager.html,"An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IContextManager.    This interface may be implemented by clients.    Since:  3.1  See Also:  ContextManager.addContextManagerListener(IContextManagerListener)_  ContextManager.removeContextManagerListener(IContextManagerListener)    
 An instance of ISchemeListener can be used by clients to  receive notification of changes to one or more instances of  IScheme.      This interface may be implemented by clients.    Since:  3.1  See Also:  Scheme.addSchemeListener(ISchemeListener)_  Scheme.removeSchemeListener(ISchemeListener)_  SchemeEvent    
extends HandleObjectManager implements IContextManagerListener_ ISchemeListener  A central repository for bindings -- both in the defined and undefined  states. Schemes and bindings can be created and retrieved using this manager.  It is possible to listen to changes in the collection of schemes and bindings  by adding a listener to the manager.      The binding manager is very sensitive to performance. Misusing the manager  can render an application unenjoyable to use. As such_ each of the public  methods states the current run-time performance. In future releases_ it is  guaranteed that the method will run in at least the stated time constraint --  though it might get faster. Where possible_ we have also tried to be memory  efficient.    Since:  3.1    "
859,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/ICommandListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of ICommand.    This interface may be implemented by clients.    Since:  3.0  See Also:  ICommand.addCommandListener(ICommandListener)_  ICommand.removeCommandListener(ICommandListener)_  ICommandListener    
860,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/ICommandManagerListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of ICommandManager.    This interface may be implemented by clients.    Since:  3.0  See Also:  ICommandManager.addCommandManagerListener(ICommandManagerListener)_  ICommandManager.removeCommandManagerListener(ICommandManagerListener)_  ICommandManagerListener    
861,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/BindingManagerEvent.html,extends AbstractBitSetEvent An instance of this class describes changes to an instance of  BindingManager.    This class is not intended to be extended by clients.    Since:  3.1  See Also:  IBindingManagerListener.bindingManagerChanged(BindingManagerEvent)    
862,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/CommandManagerEvent.html,extends Object An instance of this class describes changes to an instance of  ICommandManager.    This class is not intended to be extended by clients.    Since:  3.0  See Also:  ICommandManagerListener.commandManagerChanged(CommandManagerEvent)_  CommandManagerEvent    
863,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/ICategory.html,"extends Comparable  A category is a grouping of commands by functional area. For example_ in the  Eclipse workbench_ ""Text Editing"" is a category containing various commands  related to text editing. A category's primary functionality is to control the  display of commands to the user. When appropriate_ commands displayed to the  user (e.g._ keys preference page) will be grouped by category.      An instance of ICategory is a handle representing a category  as defined by the extension point org.eclipse.ui.commands.  The identifier of the handle is identifier of the category being represented.      An instance of ICategory can be obtained from an instance of  ICommandManager for any identifier_ whether or not a category  with that identifier defined in the plugin registry.      The handle-based nature of this API allows it to work well with runtime  plugin activation and deactivation_ which causes dynamic changes to the  plugin registry_ and therefore_ potentially_ dynamic changes to the set of  category definitions.      This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  ICategoryListener_  ICommandManager_  Category  Restriction:  This interface is not intended to be implemented by clients.    "
864,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/IKeyConfiguration.html,extends Comparable  An instance of IKeyConfiguration is a handle representing a  key configuration as defined by the extension point  org.eclipse.ui.commands. The identifier of the handle is  identifier of the key configuration being represented.      An instance of IKeyConfiguration can be obtained from an  instance of ICommandManager for any identifier_ whether or not  a key configuration with that identifier defined in the plugin registry.      The handle-based nature of this API allows it to work well with runtime  plugin activation and deactivation. If a key configuration is defined_ that  means that its corresponding plug-in is active. If the plug-in is then  deactivated_ the configuration will still exist but it will be undefined.  An attempt to use an undefined key configuration will result in a  NotDefinedException being thrown.      This interface is not intended to be extended or implemented by clients.    Since:  3.0  See Also:  IKeyConfigurationListener_  ICommandManager_  Scheme  Restriction:  This interface is not intended to be implemented by clients.    
865,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/commands/PersistentState.html,extends State  This is a state that can be made persistent. A state is persisted to a  preference store.      Clients may extend this class.    Since:  3.2    
866,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/IElementUpdater.html,An IHandler for a command that expects to provide feedback through the  registered element mechanism must implement this interface.  Since:  3.3    
867,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/IElementReference.html,the ICommandService will return a reference for all callbacks that are  registered. This reference can be used to unregister the specific callback.    Similar in functionality to an IHandlerActivation. This interface should  not be implemented or extended by clients.    Since:  3.3    
868,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/commands/IStateListener.html, A listener to changes in some state.      Clients may implement_ but must not extend this interface.    Since:  3.2    
869,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/commands/HandlerSubmission.html,"extends Object implements Comparable  An instance of this class represents a request to handle a command. A handler  submission specifies a list of conditions under which it would be appropriate  for a particular command to have a particular handler. These conditions  include things like the active part or the active shell. So_ it is possible  to say things like: ""when my part is active_ please consider calling these  classes when you want to perform a cut_ copy or paste"".      The workbench considers all of the submissions it has received and choses the  ones it views as the best possible match.      This class is not intended to be extended by clients.      Note: this class has a natural ordering that is inconsistent with equals.    Since:  3.0  See Also:  IWorkbenchCommandSupport_  IHandlerService    "
