id,class_url,description
58,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Device.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Object implements Drawable This class is the abstract superclass of all device objects_  such as the Display device and the Printer device. Devices  can have a graphics context (GC) created for them_ and they  can be drawn on by sending messages to the associated GC.  See Also:  Sample code and further information    "
59,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Transform.html,extends Resource Instances of this class represent transformation matrices for   points expressed as (x_ y) pairs of floating point numbers.    Application code must explicitly invoke the Transform.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.      This class requires the operating system's advanced graphics subsystem  which may not be available on some platforms.    Since:  3.1  See Also:  SWT Example: GraphicsExample_  Sample code and further information    
60,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Path.html,extends Resource Instances of this class represent paths through the two-dimensional  coordinate system. Paths do not have to be continuous_ and can be  described using lines_ rectangles_ arcs_ cubic or quadratic bezier curves_  glyphs_ or other paths.    Application code must explicitly invoke the Path.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.      This class requires the operating system's advanced graphics subsystem  which may not be available on some platforms.    Since:  3.1  See Also:  Path_ Pattern snippets_  SWT Example: GraphicsExample_  Sample code and further information    
61,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/ToolItem.html,extends Item Instances of this class represent a selectable user interface object  that represents a button in a tool bar.  Styles:  PUSH_ CHECK_ RADIO_ SEPARATOR_ DROP_DOWN  Events:  Selection    Note: Only one of the styles CHECK_ PUSH_ RADIO_ SEPARATOR and DROP_DOWN   may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  ToolBar_ ToolItem snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
62,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/ToolBar.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Composite Instances of this class support the layout of selectable  tool bar items.    The item children that may be added to instances of this class  must be of type ToolItem.    Note that although this class is a subclass of Composite_  it does not make sense to add Control children to it_  or set a layout on it.      Styles:  FLAT_ WRAP_ RIGHT_ HORIZONTAL_ VERTICAL_ SHADOW_OUT  Events:  (none)    Note: Only one of the styles HORIZONTAL and VERTICAL may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  ToolBar_ ToolItem snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
63,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Image.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Resource implements Drawable Instances of this class are graphics which have been prepared  for display on a specific device. That is_ they are ready  to paint using methods such as GC.drawImage()  and display on widgets with_ for example_ Button.setImage().    If loaded from a file format that supports it_ an  Image may have transparency_ meaning that certain  pixels are specified as being transparent when drawn. Examples  of file formats that support transparency are GIF and PNG.    There are two primary ways to use Images.   The first is to load a graphic file from disk and create an  Image from it. This is done using an Image  constructor_ for example:    Image i = new Image(device_ ""C:\\graphic.bmp"");    A graphic file may contain a color table specifying which  colors the image was intended to possess. In the above example_  these colors will be mapped to the closest available color in  SWT. It is possible to get more control over the mapping of  colors as the image is being created_ using code of the form:    ImageData data = new ImageData(""C:\\graphic.bmp"");   RGB[] rgbs = data.getRGBs();   // At this point_ rgbs contains specifications of all  // the colors contained within this image. You may  // allocate as many of these colors as you wish by  // using the Color constructor Color(RGB)_ then  // create the image:  Image i = new Image(device_ data);      Applications which require even greater control over the image  loading process should use the support provided in class  ImageLoader.    Application code must explicitly invoke the Image.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.    See Also:  Color_  ImageData_  ImageLoader_  Image snippets_  SWT Examples: GraphicsExample_ ImageAnalyzer_  Sample code and further information    "
64,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Pattern.html,extends Resource Instances of this class represent patterns to use while drawing. Patterns  can be specified either as bitmaps or gradients.    Application code must explicitly invoke the Pattern.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.      This class requires the operating system's advanced graphics subsystem  which may not be available on some platforms.    Since:  3.1  See Also:  Path_ Pattern snippets_  SWT Example: GraphicsExample_  Sample code and further information    
65,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Color.html,extends Resource Instances of this class manage the operating system resources that  implement SWT's RGB color model. To create a color you can either  specify the individual color components as integers in the range   0 to 255 or provide an instance of an RGB.     Application code must explicitly invoke the Color.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.    See Also:  RGB_  Device.getSystemColor(int)_  Color and RGB snippets_  SWT Example: PaintExample_  Sample code and further information    
66,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/MouseEvent.html,extends TypedEvent Instances of this class are sent whenever mouse  related actions occur. This includes mouse buttons  being pressed and released_ the mouse pointer being   moved and the mouse pointer crossing widget boundaries.    Note: The button field is an integer that  represents the mouse button number. This is not the same  as the SWT mask constants BUTTONx.    See Also:  MouseListener_  MouseMoveListener_  MouseTrackListener_  Sample code and further information_  Serialized Form    
67,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/services/IServiceLocator.html, A component with which one or more services are registered. The services can  be retrieved from this locator using some key -- typically the class  representing the interface the service must implement. For example:        IHandlerService service = (IHandlerService) workbenchWindow  .getService(IHandlerService.class);        This interface is not to be implemented or extended by clients.    Since:  3.2    
68,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IWorkbench.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject      A component with which one or more services are registered. The services can  be retrieved from this locator using some key -- typically the class  representing the interface the service must implement. For example:        IHandlerService service = (IHandlerService) workbenchWindow  .getService(IHandlerService.class);        This interface is not to be implemented or extended by clients.    Since:  3.2     extends IAdaptable_ IServiceLocator A workbench is the root object for the Eclipse Platform user interface.    A workbench has one or more main windows which present to the end  user information based on some underlying model_ typically on resources in an  underlying workspace. A workbench usually starts with a single open window_  and automatically closes when its last window closes.      Each workbench window has a collection of pages; the active  page is the one that is being presented to the end user; at most one page is  active in a window at a time.      Each workbench page has a collection of workbench parts_ of which  there are two kinds: views and editors. A page's parts are arranged (tiled or  stacked) for presentation on the screen. The arrangement is not fixed; the  user can arrange the parts as they see fit. A perspective is a  template for a page_ capturing a collection of parts and their arrangement.      The platform creates a workbench when the workbench plug-in is activated;  since this happens at most once during the life of the running platform_  there is only one workbench instance. Due to its singular nature_ it is  commonly referred to as the workbench.      The workbench supports a few services by default. If  these services are used to allocate resources_ it is important to remember to  clean up those resources after you are done with them. Otherwise_ the  resources will exist until the workbench shuts down. The supported services  are:    IBindingService  ICommandService  IContextService  IHandlerService    This interface is not intended to be implemented by clients.    See Also:  PlatformUI.getWorkbench()  Restriction:  This interface is not intended to be implemented by clients.    "
69,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/opengl/GLCanvas.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Canvas GLCanvas is a widget capable of displaying OpenGL content.  Since:  3.2  See Also:  GLData_  OpenGL snippets_  Sample code and further information    "
70,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/SelectionEvent.html,extends TypedEvent Instances of this class are sent as a result of  widgets being selected.    Note: The fields that are filled in depend on the widget.    See Also:  SelectionListener_  Sample code and further information_  Serialized Form    
71,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Font.html,extends Resource Instances of this class manage operating system resources that  define how text looks when it is displayed. Fonts may be constructed  by providing a device and either name_ size and style information  or a FontData object which encapsulates this data.    Application code must explicitly invoke the Font.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.    See Also:  FontData_  Font snippets_  SWT Examples: GraphicsExample_ PaintExample_  Sample code and further information    
72,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/SWTError.html,"extends Error This error is thrown whenever an unrecoverable error  occurs internally in SWT. The message text and error code   provide a further description of the problem. The exception  has a throwable field which holds the underlying  throwable that caused the problem (if this information is  available (i.e. it may be null)).    SWTErrors are thrown when something fails internally which  either leaves SWT in an unknown state (eg. the o/s call to  remove an item from a list returns an error code) or when SWT  is left in a known-to-be-unrecoverable state (eg. it runs out  of callback resources). SWTErrors should not occur in typical  programs_ although ""high reliability"" applications should  still catch them.    This class also provides support methods used by SWT to match  error codes to the appropriate exception class (SWTError_   SWTException_ or IllegalArgumentException) and to provide  human readable strings for SWT error codes.    See Also:  SWTException_  SWT.error(int)_  Sample code and further information_  Serialized Form    "
73,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Group.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Composite Instances of this class provide an etched border  with an optional title.    Shadow styles are hints and may not be honoured  by the platform. To create a group with the  default shadow style for the platform_ do not  specify a shadow style.    Styles:  SHADOW_ETCHED_IN_ SHADOW_ETCHED_OUT_ SHADOW_IN_ SHADOW_OUT_ SHADOW_NONE  Events:  (none)    Note: Only one of the above styles may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
74,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Button.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Control Instances of this class represent a selectable user interface object that  issues notification when pressed and released.   Styles:  ARROW_ CHECK_ PUSH_ RADIO_ TOGGLE_ FLAT_ WRAP  UP_ DOWN_ LEFT_ RIGHT_ CENTER  Events:  Selection    Note: Only one of the styles ARROW_ CHECK_ PUSH_ RADIO_ and TOGGLE   may be specified.    Note: Only one of the styles LEFT_ RIGHT_ and CENTER may be specified.    Note: Only one of the styles UP_ DOWN_ LEFT_ and RIGHT may be specified  when the ARROW style is specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  Button snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
75,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Combo.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Composite Instances of this class are controls that allow the user  to choose an item from a list of items_ or optionally   enter a new value by typing it into an editable text  field. Often_ Combos are used in the same place  where a single selection List widget could  be used but space is limited. A Combo takes  less space than a List widget and shows  similar information.    Note: Since Combos can contain both a list  and an editable text field_ it is possible to confuse methods  which access one versus the other (compare for example_  clearSelection() and deselectAll()).  The API documentation is careful to indicate either ""the  receiver's list"" or the ""the receiver's text field"" to   distinguish between the two cases.    Note that although this class is a subclass of Composite_  it does not make sense to add children to it_ or set a layout on it.    Styles:  DROP_DOWN_ READ_ONLY_ SIMPLE  Events:  DefaultSelection_ Modify_ Selection_ Verify_ OrientationChange    Note: Only one of the styles DROP_DOWN and SIMPLE may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  List_  Combo snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
76,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/KeyEvent.html,extends TypedEvent Instances of this class are sent as a result of  keys being pressed and released on the keyboard.    When a key listener is added to a control_ the control  will take part in widget traversal. By default_ all  traversal keys (such as the tab key and so on) are  delivered to the control. In order for a control to take  part in traversal_ it should listen for traversal events.  Otherwise_ the user can traverse into a control but not  out. Note that native controls such as table and tree  implement key traversal in the operating system. It is  not necessary to add traversal listeners for these controls_  unless you want to override the default traversal.    See Also:  KeyListener_  TraverseListener_  Sample code and further information_  Serialized Form    
77,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleControlListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes that implement this interface provide methods  that deal with the events that are generated when an  accessibility client sends a message to a control.    After creating an instance of a class that implements  this interface it can be added to a control using the  addAccessibleControlListener method and removed  using the removeAccessibleControlListener method.  When a client requests information the appropriate method  will be invoked.    Note: Accessibility clients use child identifiers to specify  whether they want information about a control or one of its children.  Child identifiers are increasing integers beginning with 0.  The identifier CHILDID_SELF represents the control itself.    Note: This interface is typically used by implementors of  a custom control to provide very detailed information about  the control instance to accessibility clients.    Since:  2.0  See Also:  AccessibleControlAdapter_  AccessibleControlEvent    
78,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes that implement this interface provide methods  that deal with the events that are generated when an  accessibility client sends a message to a control.    After creating an instance of a class that implements  this interface it can be added to a control using the  addAccessibleListener method and removed  using the removeAccessibleListener method.  When a client requests information_ the appropriate method  will be invoked.    Note: Accessibility clients use child identifiers to specify  whether they want information about a control or one of its children.  Child identifiers are increasing integers beginning with 0.  The identifier CHILDID_SELF represents the control itself.    Since:  2.0  See Also:  AccessibleAdapter_  AccessibleEvent    
79,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleTextListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes that implement this interface provide methods  that deal with the events that are generated when an  accessibility client sends a message to a control.    After creating an instance of a class that implements  this interface it can be added to a control using the  addAccessibleTextListener method and removed  using the removeAccessibleTextListener method.  When a client requests information the appropriate method  will be invoked.    Note: Accessibility clients use child identifiers to specify  whether they want information about a control or one of its children.  Child identifiers are increasing integers beginning with 0.  The identifier CHILDID_SELF represents the control itself.    Note: This interface is typically used by implementors of  a custom control to provide very detailed information about  the control instance to accessibility clients.    Since:  3.0  See Also:  AccessibleTextAdapter_  AccessibleTextEvent    
80,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleControlEvent.html,extends org.eclipse.swt.internal.SWTEventObject Instances of this class are sent as a result of  accessibility clients sending messages to controls  asking for detailed information about the implementation  of the control instance. Typically_ only implementors  of custom controls need to listen for this event.    Note: The meaning of each field depends on the  message that was sent.    Since:  2.0  See Also:  AccessibleControlListener_  AccessibleControlAdapter_  Sample code and further information_  Serialized Form    
81,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleEvent.html,extends org.eclipse.swt.internal.SWTEventObject Instances of this class are sent as a result of  accessibility clients sending messages to controls  asking for information about the control instance.    Note: The meaning of the result field depends  on the message that was sent.    Since:  2.0  See Also:  AccessibleListener_  AccessibleAdapter_  Sample code and further information_  Serialized Form    
82,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/accessibility/AccessibleTextEvent.html,extends org.eclipse.swt.internal.SWTEventObject Instances of this class are sent as a result of  accessibility clients sending messages to controls  asking for detailed information about the implementation  of the control instance. Typically_ only implementors  of custom controls need to listen for this event.    Note: The meaning of each field depends on the  message that was sent.    Since:  3.0  See Also:  AccessibleTextListener_  AccessibleTextAdapter_  Sample code and further information_  Serialized Form    
83,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/WindowEvent.html,"extends TypedEvent A WindowEvent is sent by a Browser when  a new window needs to be created or when an existing window needs to be  closed. This notification occurs when a javascript command such as  window.open or window.close gets executed by  a Browser.    The following example shows how WindowEvent's are typically  handled.      public static void main(String[] args) {  Display display = new Display();  Shell shell = new Shell(display);  shell.setText(""Main Window"");  shell.setLayout(new FillLayout());  Browser browser = new Browser(shell_ SWT.NONE);  initialize(display_ browser);  shell.open();  browser.setUrl(""http://www.eclipse.org"");  while (!shell.isDisposed()) {  if (!display.readAndDispatch())  display.sleep();  }  display.dispose();  }  static void initialize(final Display display_ Browser browser) {  browser.addOpenWindowListener(new OpenWindowListener() {  public void open(WindowEvent event) {  // Certain platforms can provide a default full browser.  // simply return in that case if the application prefers  // the default full browser to the embedded one set below.  if (!event.required) return;  // Embed the new window  Shell shell = new Shell(display);  shell.setText(""New Window"");  shell.setLayout(new FillLayout());  Browser browser = new Browser(shell_ SWT.NONE);  initialize(display_ browser);  event.browser = browser;  }  });  browser.addVisibilityWindowListener(new VisibilityWindowListener() {  public void hide(WindowEvent event) {  Browser browser = (Browser)event.widget;  Shell shell = browser.getShell();  shell.setVisible(false);  }  public void show(WindowEvent event) {  Browser browser = (Browser)event.widget;  Shell shell = browser.getShell();  if (event.location != null) shell.setLocation(event.location);  if (event.size != null) {  Point size = event.size;  shell.setSize(shell.computeSize(size.x_ size.y));  }  if (event.addressBar || event.menuBar || event.statusBar || event.toolBar) {  // Create widgets for the address bar_ menu bar_ status bar and/or tool bar  // leave enough space in the Shell to accommodate a Browser of the size  // given by event.size  }  shell.open();  }  });  browser.addCloseWindowListener(new CloseWindowListener() {  public void close(WindowEvent event) {  Browser browser = (Browser)event.widget;  Shell shell = browser.getShell();  shell.close();  }  });  }      The following notifications are emitted when the user selects a hyperlink that targets a new window  or as the result of a javascript that executes window.open.     Main Browser    User selects a link that opens in a new window or javascript requests a new window  OpenWindowListener.open() notified  Application creates a new Shell and a second Browser inside that Shell  Application registers WindowListener's on that second Browser_ such as VisibilityWindowListener  Application returns the second Browser as the host for the new window content      Second Browser    VisibilityWindowListener.show() notified  Application sets navigation tool bar_ status bar_ menu bar and Shell size    Application makes the Shell hosting the second Browser visible    User now sees the new window        Since:  3.0  See Also:  CloseWindowListener_  OpenWindowListener_  VisibilityWindowListener_  Sample code and further information_  Serialized Form    "
84,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/LocationListener.html,extends org.eclipse.swt.internal.SWTEventListener This listener interface may be implemented in order to receive  a LocationEvent notification when a Browser  navigates to a different URL.  Since:  3.0  See Also:  Browser.addLocationListener(LocationListener)_  Browser.removeLocationListener(LocationListener)    
85,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/LocationAdapter.html,"extends org.eclipse.swt.internal.SWTEventListener This listener interface may be implemented in order to receive  a LocationEvent notification when a Browser  navigates to a different URL.  Since:  3.0  See Also:  Browser.addLocationListener(LocationListener)_  Browser.removeLocationListener(LocationListener)     extends Object implements LocationListener This adapter class provides default implementations for the  methods described by the LocationListener interface.    Classes that wish to deal with LocationEvent's can  extend this class and override only the methods which they are  interested in.    Since:  3.0  See Also:  Sample code and further information    "
86,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/LocationEvent.html,extends TypedEvent A LocationEvent is sent by a Browser to  LocationListener's when the Browser  navigates to a different URL. This notification typically   occurs when the application navigates to a new location with   Browser.setUrl(String) or when the user activates a  hyperlink.  Since:  3.0  See Also:  Sample code and further information_  Serialized Form    
87,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/ProgressEvent.html,extends TypedEvent A ProgressEvent is sent by a Browser to  ProgressListener's when a progress is made during the  loading of the current URL or when the loading of the current  URL has been completed.  Since:  3.0  See Also:  Sample code and further information_  Serialized Form    
88,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/StatusTextEvent.html,extends TypedEvent A StatusTextEvent is sent by a Browser to  StatusTextListener's when the status text is changed.  The status text is typically displayed in the status bar of  a browser application.  Since:  3.0  See Also:  Sample code and further information_  Serialized Form    
89,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/browser/TitleEvent.html,extends TypedEvent A TitleEvent is sent by a Browser to  TitleListener's when the title of the current document  is available or when it is modified.  Since:  3.0  See Also:  Sample code and further information_  Serialized Form    
90,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/BidiSegmentListener.html,extends org.eclipse.swt.internal.SWTEventListener This listener interface may be implemented in order to receive  BidiSegmentEvents.  See Also:  BidiSegmentEvent    
91,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/StyleRange.html,extends TextStyle implements org.eclipse.swt.internal.CloneableCompatibility StyleRange defines a set of styles for a specified  range of text.    The hashCode() method in this class uses the values of the public  fields to compute the hash value. When storing instances of the  class in hashed collections_ do not modify these fields after the  object has been inserted.    See Also:  Sample code and further information    
92,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/CTabItem.html,extends Item Instances of this class represent a selectable user interface object  that represent a page in a notebook widget.    Styles:  SWT.CLOSE  Events:  (none)    IMPORTANT: This class is not intended to be subclassed.    See Also:  CTabFolder_ CTabItem snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
93,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Text.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Scrollable Instances of this class are selectable user interface  objects that allow the user to enter and modify text.  Text controls can be either single or multi-line.  When a text control is created with a border_ the  operating system includes a platform specific inset  around the contents of the control. When created  without a border_ an effort is made to remove the  inset such that the preferred size of the control  is the same size as the contents.      Styles:  CENTER_ ICON_CANCEL_ ICON_SEARCH_ LEFT_ MULTI_ PASSWORD_ SEARCH_ SINGLE_ RIGHT_ READ_ONLY_ WRAP  Events:  DefaultSelection_ Modify_ Verify_ OrientationChange    Note: Only one of the styles MULTI and SINGLE may be specified_  and only one of the styles LEFT_ CENTER_ and RIGHT may be specified.      Note: The styles ICON_CANCEL and ICON_SEARCH are hints used in combination with SEARCH.  When the platform supports the hint_ the text control shows these icons. When an icon  is selected_ a default selection event is sent with the detail field set to one of  ICON_CANCEL or ICON_SEARCH. Normally_ application code does not need to check the  detail. In the case of ICON_CANCEL_ the text is cleared before the default selection  event is sent causing the application to search for an empty string.      IMPORTANT: This class is not intended to be subclassed.    See Also:  Text snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
94,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/ExtendedModifyListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes which implement this interface provide a method  that deals with the event that is generated when text  is modified.  See Also:  ExtendedModifyEvent_  Sample code and further information    
95,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/LineBackgroundListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes which implement this interface provide a method  that can provide the background color for a line that  is to be drawn.  See Also:  LineBackgroundEvent_  Sample code and further information    
96,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/LineStyleListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes which implement this interface provide a method  that can provide the style information for a line that  is to be drawn.  See Also:  LineStyleEvent_  Sample code and further information    
97,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/StyledText.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC     extends Canvas A StyledText is an editable user interface object that displays lines   of text. The following style attributes can be defined for the text:   foreground color     background color    font style (bold_ italic_ bold-italic_ regular)    underline    strikeout      In addition to text style attributes_ the background color of a line may   be specified.    There are two ways to use this widget when specifying text style information.   You may use the API that is defined for StyledText or you may define your own   LineStyleListener. If you define your own listener_ you will be responsible   for maintaining the text style information for the widget. IMPORTANT: You may   not define your own listener and use the StyledText API. The following  StyledText API is not supported if you have defined a LineStyleListener:    getStyleRangeAtOffset(int)    getStyleRanges()    replaceStyleRanges(int_int_StyleRange[])    setStyleRange(StyleRange)    setStyleRanges(StyleRange[])      There are two ways to use this widget when specifying line background colors.  You may use the API that is defined for StyledText or you may define your own   LineBackgroundListener. If you define your own listener_ you will be responsible   for maintaining the line background color information for the widget.   IMPORTANT: You may not define your own listener and use the StyledText API.   The following StyledText API is not supported if you have defined a   LineBackgroundListener:    getLineBackground(int)    setLineBackground(int_int_Color)      The content implementation for this widget may also be user-defined. To do so_  you must implement the StyledTextContent interface and use the StyledText API  setContent(StyledTextContent) to initialize the widget.       Styles:  FULL_SELECTION_ MULTI_ READ_ONLY_ SINGLE_ WRAP    Events:  ExtendedModify_ LineGetBackground_ LineGetSegments_ LineGetStyle_ Modify_ Selection_ Verify_ VerifyKey_ OrientationChange      IMPORTANT: This class is not intended to be subclassed.    See Also:  StyledText snippets_  SWT Examples: CustomControlExample_ TextEditor_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
